Prospect Name,RSS Feed,Data Source,Last Scrape Status,Last Scrape Timestamp,Country,Domain,Status,Existing newsletter?,Person,Date sent,Replied,Comments
Gazeta de Dimineata,https://gddhd.ro/feed/,Discovered-autodiscovery,N/A,,Romania,gddhd.ro,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Lakeland PBS,https://lptv.org/feed/,Discovered-autodiscovery,N/A,,United States,lptv.org,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Epoli.gr,-,N/A,-,,Greece,epoli.gr,,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
DailyTimes24,-,N/A,-,,India,dailytimes24.com,,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Black Rhino Music,https://blackrhinoradio.com/feed,Discovered-autodiscovery,N/A,,Romania,blackrhinoradio.com,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Enikonomia,https://www.enikonomia.gr/feed/,Discovered-autodiscovery,N/A,,Greece,enikonomia.gr,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Cybermed,-,N/A,-,,Croatia,cybermed.hr,,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Encomium,https://encomium.ng/feed/,Discovered-autodiscovery,N/A,,Nigeria,encomium.ng,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
East Side Boxing,https://www.boxing247.com/feed,Discovered-autodiscovery,N/A,,United States,boxing247.com,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Lithgow Mercury,https://lithgowmercury.com.au/rss.xml,Discovered-pattern,N/A,,Australia,lithgowmercury.com.au,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Harborough FM,https://harboroughfm.co.uk/feed/,Discovered-autodiscovery,N/A,,United Kingdom,harboroughfm.co.uk,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Wiadomości,-,N/A,-,,Poland,wiadomosci.com,,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Gramofona.com,https://gramofona.com/rss,Discovered-pattern,N/A,,Bulgaria,gramofona.com,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Sveriges Släktforskarförbund,-,N/A,-,,Sweden,rotter.se,,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
GreekNews24,https://www.greeknews24.gr/feed/,Discovered-autodiscovery,N/A,,Greece,greeknews24.gr,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Baptist Press,-,N/A,-,,United States,baptistpress.com,,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
THERMISnews,https://www.thermisnews.gr/feeds/posts/default,Discovered-autodiscovery,N/A,,Greece,thermisnews.gr,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
The Watchers,https://watchers.news/feed/,Discovered-autodiscovery,N/A,,United States,watchers.news,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
INFE Greece,https://infegreece.com/feed/,Discovered-autodiscovery,N/A,,Greece,infegreece.gr,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
TechNews.bg,https://technews.bg/feed,Discovered-autodiscovery,N/A,,Bulgaria,technews.bg,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Olesnica24.com,-,N/A,-,,Poland,olesnica24.com,,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Zadarski list,https://zadarskilist.hr/feed,Discovered-pattern,N/A,,Croatia,zadarskilist.hr,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Skijumping,https://skijumping.pl/rss.xml,Discovered-autodiscovery,N/A,,Poland,skijumping.pl,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Sim Racer Magazine,-,N/A,-,,United Kingdom,simracer-mag.com,,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Pen City Current,-,N/A,-,,United States,pencitycurrent.com,,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Radio Doxa,https://doxa.fm/feed/,Discovered-autodiscovery,N/A,,Poland,doxa.fm,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Pretty Hot,https://pretty-hot.com/feed/,Discovered-autodiscovery,N/A,,United States,pretty-hot.com,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
CenyRolnicze.pl,-,N/A,-,,Poland,cenyrolnicze.pl,,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Szczecin Floating Garden,https://szczecin.eu/rss.xml,Discovered-pattern,N/A,,Poland,szczecin.eu,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Praise Charlotte,https://praisecharlotte.com/feed/,Discovered-autodiscovery,N/A,,United States,praisecharlotte.com,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
TGN,https://tgn.no/atom.xml,Discovered-pattern,N/A,,Norway,tgn.no,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
PWMania.com,https://www.pwmania.com/feed,Discovered-autodiscovery,N/A,,United States,pwmania.com,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
SC Magazine,-,N/A,-,,United States,scmagazine.com,,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Garbo.ro,-,N/A,-,,Romania,garbo.ro,,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
bolaskor.com,https://bolaskor.com/feed,Discovered-pattern,N/A,,Indonesia,bolaskor.com,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Universal Reporters,-,N/A,-,,Nigeria,universalreportersng.com,,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Triklopodia,-,N/A,-,,Greece,triklopodia.gr,,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
TaxiPoint,https://www.taxi-point.co.uk/blog-feed.xml,Discovered-autodiscovery,N/A,,United Kingdom,taxi-point.co.uk,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Ujpest Media,https://ujpestmedia.hu/feed/,Discovered-autodiscovery,N/A,,Hungary,ujpestmedia.hu,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Merahputih,-,N/A,-,,Indonesia,merahputih.com,,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Stiri regionale,https://zch.ro/feed/,Discovered-autodiscovery,N/A,,Romania,zch.ro,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Morgan City Daily-Review,https://www.stmarynow.com/rss.xml,Discovered-autodiscovery,N/A,,United Kingdom,stmarynow.com,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Parapolitika Argolida,https://parapolitikaargolida.gr/feed/,Discovered-autodiscovery,N/A,,Greece,parapolitikaargolida.gr,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Lite 98.7 WLZW,https://lite987.com/feed/,Discovered-autodiscovery,N/A,,United States,lite987.com,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
LitNet.co.za,https://litnet.co.za/feed,Discovered-pattern,N/A,,South Africa,litnet.co.za,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
South Asia Journal,-,N/A,-,,United States,southasiajournal.net,,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Gradbanjaluka.com,https://gradbanjaluka.com/feed/,Discovered-autodiscovery,N/A,,Bosnia and Herzegovina,gradbanjaluka.com,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
igryfino.pl,-,N/A,-,,Poland,igryfino.pl,,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Verken je Geest,http://verkenjegeest.com/feed,Discovered-pattern,N/A,,Netherlands,verkenjegeest.com,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Proshare,-,N/A,-,,Nigeria,proshareng.com,,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
netakias.com,-,N/A,-,,Greece,netakias.com,,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
PressHub,https://www.presshub.ro/feed/,Discovered-autodiscovery,N/A,,Romania,presshub.ro,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Receptkirály.hu,https://receptkiraly.hu/feed/,Discovered-autodiscovery,N/A,,Hungary,receptkiraly.hu,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Sportmarketing,https://sportmarketing.pl/feed,Discovered-pattern,N/A,,Poland,sportmarketing.pl,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Irablogging,-,N/A,-,,India,irablogging.com,,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Lika Club,https://likaclub.eu/feed/,Discovered-autodiscovery,N/A,,Croatia,likaclub.eu,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
infoDENT24.pl,https://www.infodent24.pl/feed/,Discovered-autodiscovery,N/A,,Poland,infodent24.pl,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Trabzonum,http://www.trabzonum.tv/rss.php,Discovered-autodiscovery,N/A,,Turkey,trabzonum.tv,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
MIXER.HR,https://mixer.hr/feed/,Discovered-autodiscovery,N/A,,Croatia,mixer.hr,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
TV Confidential,https://televisionconfidential.com/feed/,Discovered-autodiscovery,N/A,,United States,televisionconfidential.com,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Rising Sun Overport,-,N/A,-,,South Africa,risingsunoverport.co.za,,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Ένωση Αγρινίου,-,N/A,-,,Greece,e-ea.gr,,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
The Kimberley Echo,https://kimberleyecho.com.au/feed,Discovered-pattern,N/A,,Australia,kimberleyecho.com.au,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Έμβολος Emvolos,https://emvolos.gr/feed/,Discovered-autodiscovery,N/A,,Greece,emvolos.gr,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Ionian Channel,https://ioniantv.gr/feed/,Discovered-autodiscovery,N/A,,Greece,ioniantv.gr,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Cluj.com - Ghid Local,https://cluj.com/feed,Discovered-pattern,N/A,,Romania,cluj.com,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Povijest.hr,https://povijest.hr/feed/,Discovered-autodiscovery,N/A,,Croatia,povijest.hr,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
LawLex,https://lawlex.org/feed,Discovered-autodiscovery,N/A,,United States,lawlex.org,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Rate It Green,-,N/A,-,,United States,rateitgreen.com,,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Los Alamos Daily Post,https://ladailypost.com/feed/,Discovered-autodiscovery,N/A,,United States,ladailypost.com,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
WPFO FOX23,https://fox23maine.com/.rss,Discovered-pattern,N/A,,United States,fox23maine.com,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Proininews.gr,-,N/A,-,,Greece,proininews.gr,,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
speedwaynews.pl,https://speedwaynews.pl/feed,Discovered-pattern,N/A,,Poland,speedwaynews.pl,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Metal Shock Finland,https://metalshockfinland.com/feed/,Discovered-autodiscovery,N/A,,Finland,metalshockfinland.com,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
onebanglanews.com,https://onebanglanews.com/feed/,Discovered-pattern,N/A,,Bangladesh,onebanglanews.com,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
NotiFight,-,N/A,-,,United States,notifight.com,,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Parakato.gr,http://www.parakato.gr/feeds/posts/default,Discovered-autodiscovery,N/A,,Greece,parakato.gr,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Via Cluj Tv,https://viacluj.tv/feed/,Discovered-autodiscovery,N/A,,Romania,viacluj.tv,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Sănătate INFO,-,N/A,-,,Romania,sanatateinfo.md,,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
greekhandball.com,-,N/A,-,,Greece,greekhandball.com,,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Pliroforiodotis Imathias,https://pliroforiodotis.gr/index.php?format=feed&type=rss,Discovered-autodiscovery,N/A,,Greece,pliroforiodotis.gr,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Praise 106.1 Baltimore,https://praisebaltimore.com/feed/,Discovered-autodiscovery,N/A,,United States,praisebaltimore.com,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Lanzarote Information,https://lanzaroteinformation.co.uk/feed/,Discovered-autodiscovery,N/A,,United Kingdom,lanzaroteinformation.co.uk,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Halkidikifocus,-,N/A,-,,Greece,halkidikifocus.gr,,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Northwich Guardian,https://northwichguardian.co.uk/news/rss,Discovered-pattern,N/A,,United Kingdom,northwichguardian.co.uk,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Mid America Live,https://batescountynewswire.blogspot.com/feeds/posts/default,Discovered-autodiscovery,N/A,,United States,midamericalive.com,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Ανοικτή Βιβλιοθήκη,https://www.openbook.gr/feed/,Discovered-autodiscovery,N/A,,Greece,openbook.gr,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Forsvarets Forum,-,N/A,-,,Norway,forsvaretsforum.no,,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Tarnowskie Góry,https://tarnogorski.info/feed/,Discovered-autodiscovery,N/A,,Poland,tarnogorski.info,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
North Devon Gazette,-,N/A,-,,United Kingdom,northdevongazette.co.uk,,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
World of WP,https://www.worldofwp.com/feed/,Discovered-autodiscovery,N/A,,United States,worldofwp.com,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Northcliff Melville Times,-,N/A,-,,South Africa,northcliffmelvilletimes.co.za,,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
La Voce del Popolo,https://lavoce.hr/feed,Discovered-autodiscovery,N/A,,Croatia,lavoce.hr,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Picks & Parlays,http://picksandparlays.net/news/feed,Discovered-pattern,N/A,,United States,picksandparlays.net,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
ВРАЦА ДНЕС,-,N/A,-,,Bulgaria,vratzadnes.com,,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Telemundo 51 Fresno,https://www.telemundofresno.com/?rss=y,Discovered-autodiscovery,N/A,,United States,telemundofresno.com,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
L'Observateur US,https://lobservateur.com/feed,Discovered-pattern,N/A,,United States,lobservateur.com,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
MyNewsLA.com,https://mynewsla.com/feed/,Discovered-autodiscovery,N/A,,United States,mynewsla.com,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
North.Wales,https://north.wales/feed,Discovered-pattern,N/A,,United Kingdom,north.wales,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Dnevni.ba,-,N/A,-,,Bosnia and Herzegovina,dnevni.ba,,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
News Medical,https://www.news-medical.net/syndication.axd?format=rss,Discovered-autodiscovery,N/A,,United Kingdom,news-medical.net,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Asomiya Pratidin,https://www.asomiyapratidin.in/rss,Discovered-autodiscovery,N/A,,India,asomiyapratidin.in,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
www.RunningNews.gr - Τα πάντα για το Τρέξιμο,-,N/A,-,,Greece,runningnews.gr,,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
onetamilnews.com,https://onetamilnews.com/feed/,Discovered-autodiscovery,N/A,,India,onetamilnews.com,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Techmaniacs,https://techmaniacs.gr/feed/,Discovered-autodiscovery,N/A,,Greece,techmaniacs.gr,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
NHL Trade Rumors,https://www.nhltraderumors.me/feeds/posts/default,Discovered-autodiscovery,N/A,,United States,nhltraderumors.me,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Guitar.com,https://guitar.com/feed/,Discovered-pattern,N/A,,United States,guitar.com,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Secrets of the Sambar,-,N/A,-,,United States,sambardeer.com,,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Myxalandri.gr,-,N/A,-,,Greece,myxalandri.gr,,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Cyclist Magazine,https://www.cyclist.co.uk/feed,Discovered-autodiscovery,N/A,,United Kingdom,cyclist.co.uk,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
LiveRC,https://liverc.com/rss,Discovered-pattern,N/A,,United States,liverc.com,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Turizm Güncel,-,N/A,-,,Turkey,turizmguncel.com,,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Watermark,https://watermarkonline.com/feed,Discovered-pattern,N/A,,United States,watermarkonline.com,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Τύπος Ιωαννίνων typos-i.gr,https://typos-i.gr/rss,Discovered-pattern,N/A,,Greece,typos-i.gr,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
efimeridakefalonia.gr,https://efimeridakefalonia.gr/feed/,Discovered-autodiscovery,N/A,,Greece,efimeridakefalonia.gr,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Zeek玩家誌,-,N/A,-,,Taiwan,zeekmagazine.com,,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Vozdovac,https://vozdovacinfo.rs/feed/,Discovered-autodiscovery,N/A,,Serbia,vozdovacinfo.rs,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Someseanul,https://someseanul.ro/feed/,Discovered-autodiscovery,N/A,,Romania,someseanul.ro,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Natural Health News UK,https://www.naturalhealthnews.uk/feed/,Discovered-autodiscovery,N/A,,United Kingdom,naturalhealthnews.uk,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
Auto Motor & Sport Sverige,https://mestmotor.se/feed,Discovered-pattern,N/A,,Sweden,mestmotor.se,To Do,TRUE,,,FALSE,Has existing newsletter - not searched for RSS yet
